Record ID,Website URL,isShopify,isActive,isPasswordProtected,Create Date,Number of Associated Contacts,City,Country/Region,Last Activity Date,Company owner,Company name
835318229,procook.co.uk,false,false,false,2018-06-13 15:47,1.0,Quedgeley,United Kingdom,2019-01-15 11:55,,ProCook
835318211,lakeland.co.uk,false,false,false,2018-06-13 15:47,3.0,Windermere,United Kingdom,2019-01-17 10:46,,Lakeland Ltd
835318204,hartsofstur.com,false,false,false,2018-06-13 15:47,2.0,Sturminster Newton,United Kingdom,2018-06-26 15:46,,Harts Of Stur
835318205,directlight.co.uk,false,false,false,2018-06-13 15:47,0.0,Oldbrook,United Kingdom,2018-06-13 15:47,,Directlight
835318178,japanesekitchen.co.uk,false,false,false,2018-06-13 15:47,1.0,Wilmslow,United Kingdom,2019-01-09 12:53,,Japanese Kitchen
835318177,creative-tops.com,true,true,false,2018-06-13 15:47,0.0,Corby,United Kingdom,2019-01-09 15:01,,Creative Tops
835517528,coopersofstortford.co.uk,false,false,false,2018-06-13 15:47,2.0,Bishop's Stortford,United Kingdom,2019-01-09 15:02,,Coopers Of Stortford
835318151,espares.co.uk,false,false,false,2018-06-13 15:47,3.0,Birmingham,United Kingdom,2019-01-15 12:38,,eSpares
835318148,balineum.co.uk,true,true,false,2018-06-13 15:47,1.0,London,United Kingdom,2018-06-26 15:46,,Balineum
835517512,armaghelectrical.com,false,false,false,2018-06-13 15:47,2.0,Markethill,United Kingdom,2019-01-17 10:46,,Dalzell’s of Markethill
835318117,applianceworldonline.com,true,true,false,2018-06-13 15:47,2.0,Swinton,United Kingdom,2019-01-15 12:48,,Appliance World
835517507,appliancespares-direct.co.uk,false,false,false,2018-06-13 15:47,1.0,Blackpool,United Kingdom,2019-01-15 10:16,,Appliance Spares Direct
835318108,first4magnets.com,false,false,false,2018-06-13 15:47,2.0,Tuxford,United Kingdom,2019-01-16 14:16,,FIRST4MAGNETS®
835517506,ransomspares.co.uk,false,false,false,2018-06-13 15:47,2.0,Yeovil,United Kingdom,2019-01-15 11:55,,RansomSpares
835318099,amazinghealth.co.uk,false,false,false,2018-06-13 15:47,1.0,London,United Kingdom,2019-01-09 14:23,,Amazing Health Ltd
835318100,kenwood.co.uk,false,false,false,2018-06-13 15:47,3.0,Havant,United Kingdom,2019-01-15 14:26,,kenwood.co.uk
835318098,delonghi.co.uk,false,false,false,2018-06-13 15:47,0.0,Havant,United Kingdom,2018-07-03 16:20,,delonghi.co.uk
835318087,myfamilysilver.com,false,false,false,2018-06-13 15:47,1.0,,United Kingdom,2019-01-15 12:38,,Myfamilysilver.com
835318081,monicavinader.com,false,false,false,2018-06-13 15:47,2.0,Wells-next-the-Sea,United Kingdom,2019-01-16 14:16,,Monica Vinader Ltd
835318068,acsilver.co.uk,false,false,false,2018-06-13 15:47,1.0,Newcastle upon Tyne,United Kingdom,2018-06-13 15:50,,AC Silver
835318067,argos.co.uk,false,false,false,2018-06-13 15:47,2.0,Stafford,United Kingdom,2019-01-15 14:26,,Argos Limited
835517495,watches-of-switzerland.co.uk,false,false,false,2018-06-13 15:47,1.0,London,United Kingdom,2018-06-13 15:47,,WATCHES OF SWITZERLAND COMPANY LIMITED
835318046,firstclasswatches.co.uk,false,false,false,2018-06-13 15:47,1.0,Kenilworth,United Kingdom,2019-01-16 12:56,,First Class Watches
835318043,folksy.com,false,false,false,2018-06-13 15:47,1.0,Sheffield,United Kingdom,2019-01-15 10:16,,Folksy
835516784,uniformwares.com,false,false,false,2018-06-13 15:35,1.0,London,United Kingdom,2019-01-15 14:15,,UNIFORM WARES
835316661,rotarywatches.com,true,true,false,2018-06-13 15:35,0.0,London,United Kingdom,2018-11-22 15:33,,Rotary Watches Ltd
835316659,femaleentrepreneurassociation.com,false,false,false,2018-06-13 15:35,1.0,Wilmslow,United Kingdom,2019-01-09 13:21,,Female Entrepreneur Association
835316639,lauraleejewellery.com,true,true,false,2018-06-13 15:35,1.0,London,United Kingdom,2019-01-15 11:45,,Laura Lee Jewellery
835316635,rocknrose.co.uk,true,true,false,2018-06-13 15:35,2.0,Leeds,United Kingdom,2019-01-09 15:37,,Rock n Rose
835316634,hkjewellery.co.uk,false,false,false,2018-06-13 15:35,1.0,Weston,United Kingdom,2019-01-17 10:35,,Harriet Kelsall Jewellery Design
835516777,larssonandjennings.com,true,true,false,2018-06-13 15:35,2.0,London,United Kingdom,2019-01-09 15:19,,Larsson & Jennings
835516776,thewatchgallery.com,false,false,false,2018-06-13 15:35,1.0,London,United Kingdom,2019-01-09 14:43,,The Watch Gallery
835316627,swisswatchesdirect.co.uk,false,false,false,2018-06-13 15:35,1.0,Westham,United Kingdom,2019-01-09 12:30,,Swiss Watches Direct LTD
835316621,tattydevine.com,true,true,false,2018-06-13 15:35,2.0,London,United Kingdom,2019-01-16 11:56,,Tatty Devine Ltd
835316620,thegmcgroup.com,false,false,false,2018-06-13 15:35,2.0,Lewes,United Kingdom,2019-01-09 15:37,,thegmcgroup.com
835316618,oliviaburton.com,false,false,false,2018-06-13 15:35,3.0,London,United Kingdom,2018-06-13 16:22,,Olivia Burton
835316617,kernowcraft.com,false,false,false,2018-06-13 15:35,1.0,Bolingey,United Kingdom,2018-06-21 15:36,,kernowcraft
835316614,claires.co.uk,false,false,false,2018-06-13 15:35,2.0,Birmingham,United Kingdom,2018-06-21 15:36,,Claires Europe
835316609,beadsunlimited.co.uk,true,true,false,2018-06-13 15:35,0.0,Hove,United Kingdom,2019-01-15 11:11,,Beads Unlimited
835316608,bensonandclegg.com,true,true,false,2018-06-13 15:35,1.0,Guildford,United Kingdom,2019-01-15 12:38,,Benson & Clegg Ltd
835316607,christopherward.co.uk,false,false,false,2018-06-13 15:35,3.0,Maidenhead,United Kingdom,2019-01-09 15:01,,Christopher Ward
835316597,angelwholesale.co.uk,false,false,false,2018-06-13 15:35,2.0,Rothley,United Kingdom,2019-01-15 14:36,,Angel Wholesale
835316596,mothercare.com,false,false,false,2018-06-13 15:35,1.0,Watford,United Kingdom,2019-01-15 12:38,,Mothercare UK Ltd.
835316591,albynschool.co.uk,false,false,false,2018-06-13 15:35,0.0,Aberdeen,United Kingdom,2019-01-15 10:45,,Albyn School
835316588,ageukincontinence.co.uk,false,false,false,2018-06-13 15:35,1.0,London,United Kingdom,2019-01-09 14:23,,Age Co
835316582,usborne.com,false,false,false,2018-06-13 15:35,1.0,London,United Kingdom,2019-01-15 11:55,,Usborne Publishing Ltd
835316579,weleda.co.uk,false,false,false,2018-06-13 15:35,2.0,Ilkeston,United Kingdom,2018-11-22 14:19,,Weleda UK
835316573,smythstoys.com,false,false,false,2018-06-13 15:35,3.0,Galway,Ireland,2019-01-16 12:46,,Smyths Toys Superstores
835516766,thenappylady.co.uk,false,false,false,2018-06-13 15:35,1.0,Farnham,United Kingdom,2019-01-17 14:37,,The Nappy Lady Ltd
835516765,babys-mart.co.uk,true,true,false,2018-06-13 15:35,1.0,Keynsham,United Kingdom,2019-01-09 15:37,,Babys-Mart
835316564,babyrepublic.co.uk,true,true,false,2018-06-13 15:35,1.0,,United Kingdom,2019-01-15 11:55,,Baby Republic
835316563,babyprice.co.uk,false,false,false,2018-06-13 15:35,1.0,Yeovil,United Kingdom,2019-01-15 10:16,,Babyprice
835316561,babyboom2000.co.uk,false,false,false,2018-06-13 15:35,2.0,Ruislip,United Kingdom,2019-01-16 14:16,,Baby Boom 2000
835316554,babyblooms.co.uk,true,true,false,2018-06-13 15:35,1.0,Bath,United Kingdom,2019-01-15 11:55,,Babyblooms
835516759,babybirds.co.uk,false,false,false,2018-06-13 15:35,1.0,Weymouth,United Kingdom,2019-01-09 14:23,,Baby Birds
835516756,eley.co.uk,false,false,false,2018-06-13 15:34,2.0,Birmingham,United Kingdom,2019-01-15 14:36,,ELEY Ltd
835316538,alarisavenue.co.uk,false,false,false,2018-06-13 15:34,0.0,Bridge of Don,United Kingdom,2018-06-21 15:37,,ALARIS
835316536,findermonkey.co.uk,false,false,false,2018-06-13 15:34,2.0,Leeds,United Kingdom,2019-01-16 11:56,,Relative Connections
835316534,babocush.com,true,true,false,2018-06-13 15:34,1.0,London,United Kingdom,2019-01-15 11:22,,Babocush
835316531,jhs.co.uk,true,true,false,2018-06-13 15:34,0.0,Sunderland,United Kingdom,2018-06-13 15:34,,John Hornby Skewes & Co.
835316526,bosch.co.uk,false,false,false,2018-06-13 15:34,0.0,Wilmslow,United Kingdom,2018-06-13 15:34,,Bosch UK
835498025,bitqit.com,false,false,false,2018-06-13 13:05,7.0,New Delhi,India,2018-08-22 12:31,,bitqit.com
833075630,barbequenation.com,false,false,false,2018-06-11 12:39,3.0,Bengaluru,India,2019-01-16 11:46,,Barbeque Nation Hospitality Ltd
830688689,watchit.ca,true,true,false,2018-06-07 20:10,3.0,Calgary,Canada,2019-01-15 11:11,,WATCH IT!
830688686,abatement.ca,false,false,false,2018-06-07 20:10,1.0,Suwanee,United States,2019-01-09 13:08,,Abatement Technologies®
830418757,itfactory.ca,true,true,false,2018-06-07 20:10,1.0,Montréal,Canada,2019-01-15 12:58,,ITFactory.ca
830664611,metro.ca,false,false,false,2018-06-07 20:10,2.0,Montreal,Canada,2019-01-09 14:43,,Metro Inc
830418754,sail.ca,false,false,false,2018-06-07 20:10,1.0,Laval,Canada,2019-01-15 10:45,,SAIL
830664604,esourceparts.ca,false,false,false,2018-06-07 20:10,1.0,Mississauga,Canada,2018-06-07 20:10,,Esource Parts
830664595,fitnessdepot.ca,true,true,false,2018-06-07 20:10,2.0,Cornwall,Canada,2019-01-15 14:36,,Fitness Depot
830664593,avril.ca,false,false,false,2018-06-07 20:10,1.0,Brossard,Canada,2019-01-09 15:19,,Avril Supermarché Santé
830026004,sleepcountry.ca,false,false,false,2018-06-07 19:50,3.0,Toronto,Canada,2019-01-15 11:45,,Sleep Country Canada Holdings Inc.
830026002,lindt.ca,false,false,false,2018-06-07 19:50,3.0,Toronto,Canada,2019-01-15 12:08,,Lindt
830659936,jysk.ca,false,false,false,2018-06-07 19:50,3.0,Surrey,Canada,2018-11-22 14:41,,JYSK Canada
830025991,1800wheelchair.ca,false,false,false,2018-06-07 19:50,0.0,Airmont,United States,2019-01-17 14:47,,1800wheelchair
830659926,raleigh-canada.ca,true,true,false,2018-06-07 19:50,0.0,Oakville,Canada,2018-11-21 15:49,,Raleigh Bikes
830522934,annlouise.ca,true,true,false,2018-06-07 19:50,2.0,Victoria,Canada,2019-01-09 11:55,,Ann-Louise Jewellers Ltd
830414031,golfavenue.ca,false,false,false,2018-06-07 19:50,3.0,Montréal,Canada,2019-01-15 14:36,,Golf Avenue
830025974,ardene.com,false,false,false,2018-06-07 19:50,2.0,Montréal,Canada,2019-01-15 11:22,,Ardene
830659910,ahuva.com,true,true,false,2018-06-07 19:50,1.0,Jerusalem,Israel,2019-05-14 13:33,,ahuva.com
830522893,lace.com,false,false,false,2018-06-07 19:50,2.0,Las Vegas,United States,2019-01-09 14:23,,LACE
830659846,voluptuousclothing.com,true,false,false,2018-06-07 19:50,0.0,Mississauga,Canada,2019-01-09 11:54,,Voluptuous
830025910,holtrenfrew.com,false,false,false,2018-06-07 19:50,2.0,Toronto,Canada,2018-06-07 20:59,,Holt, Renfrew & Co., Limited
830025907,kawaii-kigu.com,false,false,false,2018-06-07 19:50,0.0,Toronto,Canada,2019-01-09 13:08,,Kawaii-Kigu
830025906,silverjeans.com,false,false,false,2018-06-07 19:50,3.0,Kent,United States,2019-01-17 10:56,,Silver Jeans Co.
830659814,boroit.ca,false,false,false,2018-06-07 19:50,1.0,Toronto,Canada,2019-01-15 13:31,,Boro
830659776,josephnogucci.com,true,true,false,2018-06-07 19:50,3.0,Niagara Falls,United States,2019-01-15 12:38,,Joseph Nogucci
830025870,blnts.com,true,true,false,2018-06-07 19:50,1.0,Toronto,Canada,2019-01-15 13:31,,Blnts
830522850,nuvango.com,false,false,false,2018-06-07 19:50,3.0,Toronto,Canada,2019-01-15 12:48,,Nuvango Inc.
830659718,charmedaroma.com,true,true,false,2018-06-07 19:50,3.0,Toronto,Canada,2019-01-17 10:35,,Charmed Aroma
830413962,boathousestores.com,true,true,false,2018-06-07 19:50,2.0,St. Catharines,Canada,2019-01-09 14:24,,Boathouse
830025839,blushlingerie.com,true,true,false,2018-06-07 19:50,0.0,Montréal,Canada,2019-01-09 15:37,,Blush Lingerie
830413951,bigboxoutletstore.ca,false,false,false,2018-06-07 19:50,2.0,Langley City,Canada,2019-01-16 13:36,,Big Box Outlet Store
830413950,marks.com,false,false,false,2018-06-07 19:50,1.0,Calgary,Canada,2019-01-15 11:32,,Mark's
830025831,momentummag.com,false,false,false,2018-06-07 19:50,2.0,Vancouver,Canada,2019-01-16 14:43,,Momentummag
830655539,avon.ca,false,false,false,2018-06-07 19:31,1.0,Pointe-claire,Canada,2018-06-07 19:30,,The Avon Company Canada Limited
830518344,gpbikes.com,false,false,false,2018-06-07 19:31,1.0,Whitby,Canada,2019-01-09 15:37,,GP Bikes
830408453,arcteryx.com,false,false,false,2018-06-07 19:30,3.0,North Vancouver,Canada,2019-01-15 10:45,,Arc'teryx Equipment Inc
830408452,eclipsestores.com,true,true,false,2018-06-07 19:30,3.0,St. John's,Canada,2024-03-21 17:53,,Eclipse Stores Inc
830408451,aldoshoes.com,false,false,false,2018-06-07 19:30,2.0,Guimarães,Portugal,2019-01-17 10:35,,aldo
830408450,allstarco.com,false,false,false,2018-06-07 19:30,1.0,Montréal,Canada,2019-01-09 11:55,,Allstarco
830021861,reitmans.com,false,false,false,2018-06-07 19:30,0.0,Montreal,Canada,2019-01-15 11:32,,Reitmans Ltd.
830518296,gongshowgear.com,true,true,false,2018-06-07 19:30,3.0,Ottawa,Canada,2019-01-15 12:58,,Gongshow Gear Inc
830518295,foreveryourslingerie.ca,true,true,false,2018-06-07 19:30,3.0,Langley,Canada,2019-01-16 14:06,,Forever Yours Lingerie Inc
830021833,gianttiger.com,true,true,false,2018-06-07 19:30,1.0,Ottawa,Canada,2019-01-15 10:16,,Giant Tiger Stores Limited
830021828,swimwearworld.com,true,true,false,2018-06-07 19:30,1.0,Toledo,United States,2019-01-15 13:18,,Swimwear World
830655444,santevia.com,true,true,false,2018-06-07 19:30,2.0,Delta,Canada,2019-01-09 15:01,,Santevia Water Systems
830518282,danier.com,true,true,false,2018-06-07 19:30,1.0,Toronto,Canada,2018-06-07 20:10,,Danier
830021830,deadstock.ca,true,true,false,2018-06-07 19:30,2.0,Vancouver,Canada,2019-01-09 13:21,,Livestock
830655443,sportinglife.ca,false,false,false,2018-06-07 19:30,3.0,Toronto,Canada,2019-01-09 14:43,,Sporting Life Inc.
830408415,lunapads.com,true,true,false,2018-06-07 19:30,2.0,Vancouver,Canada,2019-01-15 10:16,,Lunapads
830021827,lavieenrose.com,false,false,false,2018-06-07 19:30,0.0,Montréal,Canada,2019-01-15 12:58,,Boutique La Vie en Rose Inc.
830518276,silverts.com,false,false,false,2018-06-07 19:30,0.0,Los Angeles,United States,2019-01-09 13:44,,Silvert's Adaptive Clothing & Footwear
830655442,shirtpunch.com,true,true,false,2018-06-07 19:30,2.0,Toronto,Canada,2019-01-16 14:06,,Shirtpunch Ltd.
830021807,outfitters.ca,true,true,false,2018-06-07 19:30,1.0,Winnipeg,Canada,2019-01-16 11:46,,Winnipeg Outfitters
830021717,cabelas.ca,false,false,false,2018-06-07 19:30,2.0,Winnipeg,Canada,2019-01-15 10:32,,Cabela’s
830021684,buffalojeans.com,true,true,false,2018-06-07 19:30,1.0,Montréal,Canada,2019-01-16 14:43,,Buffalo David Bitton
830655334,bootlegger.com,false,false,false,2018-06-07 19:30,0.0,Winnipeg,Canada,2018-06-12 16:18,,Bootlegger Clothing Inc
830021643,1ereavenue.com,false,false,false,2018-06-07 19:30,2.0,Montréal,Canada,2019-01-16 12:56,,1ere Avenue
830655313,baffin.com,true,true,false,2018-06-07 19:30,1.0,Hamilton,Canada,2019-01-15 13:08,,Baffin Footwear & Apparel
828518880,sahajcorporate.com,false,false,false,2018-06-06 16:01,1.0,Kolkata,India,2019-01-09 13:08,,Sahaj Retail Limited
828518876,forever21.com,false,false,false,2018-06-06 16:01,1.0,Los Angeles,United States,2018-06-06 16:01,,Forever 21
828408339,ara-design.com,false,false,false,2018-06-06 16:01,1.0,Dubai,United Arab Emirates,2019-01-09 11:36,,ARA-Design
828518874,bestseller.com,false,false,false,2018-06-06 16:01,6.0,Brande,Denmark,2021-04-29 12:44,,Bestseller
828408337,caratpearl.com,false,false,false,2018-06-06 16:01,1.0,New Delhi,India,2019-01-17 11:26,,CaratPearl
828518762,gempundit.com,false,false,false,2018-06-06 16:01,4.0,Gurugram,India,2019-09-17 14:28,,GemPundit.com
828518760,youbella.com,false,false,false,2018-06-06 16:01,1.0,Garden City,United States,2019-11-05 12:10,,YouBella
828408335,hub.com.pk,true,true,false,2018-06-06 16:01,1.0,,Pakistan,2019-01-09 11:18,,HUB
828468146,vfc.com,false,false,false,2018-06-06 12:15,0.0,Greenwood Village,United States,2019-01-16 11:46,,VF Corporation
828468105,soccerindia.com,false,false,false,2018-06-06 12:15,1.0,Jalandhar,India,2019-01-17 12:58,,Soccer International Pvt
828468104,victor-international.com,false,false,false,2018-06-06 12:15,1.0,Elmshorn,Germany,2018-06-06 12:15,,Victor International
828468101,sportegenie.com,false,false,false,2018-06-06 12:15,1.0,Meerut,India,2019-01-09 15:01,,SporteGenie
828468143,muscleblaze.com,false,false,false,2018-06-06 12:15,1.0,,United States,2020-06-10 11:04,,MuscleBlaze
828468142,vipindustries.co.in,false,false,false,2018-06-06 12:15,1.0,Mumbai,India,2019-01-09 14:43,,VIP Industries Limited
828468141,samsonite.com,false,false,false,2018-06-06 12:15,1.0,Naples,Hong Kong,2018-11-27 13:37,,Samsonite
828365047,dlfbrand.in,false,false,false,2018-06-06 11:30,2.0,New Delhi,India,2019-01-16 12:56,,DLF BRANDS
828365046,fourwallsdigital.com,false,false,false,2018-06-06 11:30,0.0,Toronto,Canada,2018-06-06 11:30,,Fourwalls Digital
827981699,tradeindia.com,false,false,false,2018-06-06 11:30,1.0,New Delhi,India,2018-06-12 16:18,,TradeIndia
827981694,amkette.com,true,true,false,2018-06-06 11:30,1.0,New Delhi,India,2019-07-16 12:55,,Amkette
827981693,hp.com,false,false,false,2018-06-06 11:30,0.0,Palo Alto,United States,2019-01-09 12:12,,HP Inc.
827981716,triveniethnics.com,false,false,false,2018-06-06 11:30,4.0,Surat,India,2020-03-04 11:34,,Triveni Sarees & Ethnics
827981713,packnbuy.com,false,false,false,2018-06-06 11:30,1.0,Mumbai,India,2019-01-09 13:09,,packnbuy.com
827981671,bagsrus.co.in,false,false,false,2018-06-06 11:30,2.0,,India,2019-10-07 11:14,,BagsRUs_Official
828365043,spartansports.co.in,false,false,false,2018-06-06 11:30,1.0,Mosman,India,2019-01-17 12:58,,Spartan Sports
828365040,mesleep.in,true,false,false,2018-06-06 11:30,1.0,,India,2019-01-09 12:13,,meSleep
827981688,hasbroclothing.com,false,false,false,2018-06-06 11:30,6.0,Chennai,India,2022-06-20 11:37,,Basics Life
828365039,iskiuski.com,true,true,false,2018-06-06 11:30,2.0,New Delhi,India,2023-06-05 12:56,,IskiUski.com
828365038,imagesgroup.in,false,false,false,2018-06-06 11:30,0.0,New Delhi,India,2019-01-15 14:48,,Images Group
827981666,aviratefashion.in,false,false,false,2018-06-06 11:30,1.0,Bengaluru,India,2019-07-18 13:50,,Aviraté India
827979201,proyog.com,true,true,false,2018-06-06 10:45,1.0,Bengaluru,India,2019-09-30 16:52,,Proyog
828361286,redtapeindia.com,false,false,false,2018-06-06 10:45,1.0,New Delhi,India,2019-01-09 12:30,,redtapeindia.com
828361311,dermawear.co.in,true,true,false,2018-06-06 10:45,2.0,Hyderabad,India,2019-01-16 10:35,,Dermawear
827979200,rupa.co.in,false,false,false,2018-06-06 10:45,1.0,Kolkata,India,2019-01-15 11:22,,Rupa Knitwear
828361285,viporg.com,false,false,false,2018-06-06 10:45,0.0,Mumbai,India,2019-01-09 12:53,,Maxwell Apparells
828361310,kezroindia.com,false,false,false,2018-06-06 10:45,0.0,,,2019-01-16 12:56,,kezroindia.com
827979216,butterfliesbag.com,false,false,false,2018-06-06 10:45,1.0,New Delhi,India,2019-01-16 13:16,,BUTTERFLIES BAGS
827979215,allencooperindia.com,true,true,false,2018-06-06 10:45,3.0,Kanpur,India,2019-08-20 11:32,,Allen Cooper
828361283,karatcart.com,true,true,false,2018-06-06 10:45,6.0,New Delhi,India,2023-04-03 13:55,,Karatcart
828361309,maccosmetics.com,false,false,false,2018-06-06 10:45,1.0,New York,United States,2019-01-09 14:24,,MAC Cosmetics
828361282,qhmpl.com,false,false,false,2018-06-06 10:45,3.0,New Delhi,India,2019-01-17 14:27,,Quantum Hi-Tech
827974538,pg.com,false,false,false,2018-06-06 10:00,6.0,Cincinnati,United States,2018-06-19 15:40,,The Procter & Gamble Company
827974508,unilever.com,false,false,false,2018-06-06 10:00,19.0,London,United Kingdom,2022-07-20 12:11,,Unilever plc
828357521,royalcanin.com,false,false,false,2018-06-06 10:00,1.0,Aimargues,,2018-11-28 12:13,,Royal Canin
828357559,hamiltonindia.in,false,false,false,2018-06-06 10:00,6.0,Mumbai,India,2024-02-06 11:55,,Hamilton Houseware Private Limited
828357475,miltonindustries.com,true,true,false,2018-06-06 10:00,1.0,Chicago,United States,2018-06-19 15:40,,Milton Industries
827974494,skullcandy.com,true,true,false,2018-06-06 10:00,1.0,Park City,United States,2019-01-16 14:06,,Skullcandy Inc.
827974409,sandisk.com,false,false,false,2018-06-06 10:00,1.0,Milpitas,United States,2019-01-15 13:08,,SanDisk Corporation
827974430,surya.co.in,false,false,false,2018-06-06 10:00,1.0,New Delhi,India,2019-01-09 12:12,,SURYA ROSHNI LIMITED
828357432,futureretail.in,false,false,false,2018-06-06 10:00,0.0,Mumbai,India,2019-01-15 10:16,,FUTURE RETAIL LIMITED
828357364,logitech.com,false,false,false,2018-06-06 10:00,0.0,Lausanne,Switzerland,2019-01-15 13:18,,Logitech
827974375,goblinindia.com,false,false,false,2018-06-06 10:00,1.0,Ahmedabad,India,2019-01-15 12:28,,Goblin India
828357350,keepitonn.com,false,false,false,2018-06-06 10:00,2.0,,United States,2018-07-05 15:36,,Keepitonn
828336535,lagubandhu.com,false,false,false,2018-06-06 09:01,2.0,Panaji,India,2019-01-15 14:26,,Lagu Bandhu Jewellers
827957653,cygnusjewellery.com,false,false,false,2018-06-06 09:01,1.0,Bengaluru,India,2019-11-05 12:22,,Cygnus Jewellery
828337009,thegudlook.com,false,false,false,2018-06-06 09:01,0.0,Gurugram,India,2019-01-16 14:16,,thegudlook.com
828336534,rigo.in,true,true,false,2018-06-06 09:01,3.0,,India,2023-01-02 12:31,,RIGO
827958212,vitastadesign.com,false,false,false,2018-06-06 09:01,1.0,,United States,2018-06-12 16:02,,vitastadesign.com
828336533,ateliermon.com,true,true,false,2018-06-06 09:01,3.0,Gurugram,India,2020-09-03 16:51,,Atelier Mon
827957651,zariin.com,true,false,false,2018-06-06 09:01,7.0,New Delhi,India,2023-10-30 13:24,,Zariin
827957650,thingalicious.com,false,false,false,2018-06-06 09:01,1.0,Gurugram,India,2019-01-09 14:23,,Thingalicious
827958211,zoiro.com,true,true,false,2018-06-06 09:01,1.0,Bengaluru,India,2019-08-02 12:53,,Zoiro
827957649,seeandwear.com,true,true,false,2018-06-06 09:01,1.0,Noida,India,2019-07-10 10:58,,SeeandWear
828337005,theclownfish.com,true,true,false,2018-06-06 09:01,2.0,,India,2019-01-15 12:08,,The Clownfish
827957648,kaamastra.com,true,true,false,2018-06-06 09:01,2.0,Pune,India,2019-12-11 12:31,,Kaamastra
828336531,swissmilitaryindia.com,false,false,false,2018-06-06 09:01,3.0,New Delhi,India,2020-01-07 15:40,,Swiss Military
827381715,shopify.com,true,true,false,2018-06-05 18:19,16.0,Ottawa,,2023-12-22 12:13,,Shopify
826026423,foodretailstartupfactory.com,false,false,false,2018-06-04 14:32,0.0,,,2019-01-09 15:01,,foodretailstartupfactory.com
821350437,itkori.com,false,false,false,2018-05-29 14:09,1.0,,,2019-01-15 14:15,,itkori.com
820944013,greenhonchos.in,false,false,false,2018-05-28 15:31,2.0,,,2019-07-17 10:43,,Greenhonchos
817856563,digitalunite.com,false,false,false,2018-05-24 19:48,2.0,Wickham,United Kingdom,2019-01-15 11:11,,Digital Unite Ltd
817695087,audioaffair.co.uk,false,false,false,2018-05-24 15:17,1.0,Birmingham,United Kingdom,2019-01-09 11:37,,Audio Affair
817438186,packtpub.com,false,false,false,2018-05-24 15:17,2.0,Birmingham,United Kingdom,2019-01-09 13:44,,Packt Publishing
817695126,gearbest.com,false,false,false,2018-05-24 15:17,0.0,Staten Island,China,2019-01-15 11:55,,GearBest
817695086,force4.co.uk,false,false,false,2018-05-24 15:17,3.0,Painswick,United Kingdom,2019-01-09 14:23,,Force4
817438184,7digital.com,false,false,false,2018-05-24 15:17,3.0,London,United Kingdom,2019-01-15 14:26,,7digital Group Plc
817438180,family-tree.co.uk,false,false,false,2018-05-24 15:17,1.0,Huntingdon,United Kingdom,2019-01-15 11:01,,Family Tree Magazine
817695122,richersounds.com,false,false,false,2018-05-24 15:17,4.0,London,United Kingdom,2019-01-15 10:45,,Richer Sounds
817695121,rapidonline.com,false,false,false,2018-05-24 15:17,3.0,Colchester,United Kingdom,2019-01-15 10:16,,Rapid Electronics Limited
817695120,hearingdirect.com,true,true,false,2018-05-24 15:17,2.0,Sutton Scotney,United Kingdom,2019-01-16 14:16,,Hearing Direct
817695083,handtec.co.uk,true,true,false,2018-05-24 15:17,1.0,Peterborough,United Kingdom,2019-01-09 11:19,,Handtec
817428166,drinkstuff.com,false,false,false,2018-05-24 14:32,1.0,Melbourn,United Kingdom,2019-01-09 13:08,,drinkstuff.com
817428162,jmldirect.com,false,false,false,2018-05-24 14:32,0.0,Tyne & Wear,United Kingdom,2019-01-09 13:21,,JML
817428154,shopto.net,false,false,false,2018-05-24 14:32,2.0,Bracknell,United Kingdom,2019-01-09 15:19,,ShopTo.Net
817428122,hafele.co.uk,false,false,false,2018-05-24 14:32,3.0,Rugby,United Kingdom,2019-01-15 12:38,,Häfele UK
817428121,speedgraphic.co.uk,false,false,false,2018-05-24 14:32,1.0,Four Marks,United Kingdom,2019-01-09 13:44,,Speed Graphic Photo
817684790,jessops.com,false,false,false,2018-05-24 14:32,4.0,Marlow,United Kingdom,2019-01-17 10:15,,Jessops Europe Limited
817428111,iwantoneofthose.com,false,false,false,2018-05-24 14:32,1.0,Rudheath,United Kingdom,2019-01-17 10:35,,I Want One Of Those
817428110,trfastenings.com,false,false,false,2018-05-24 14:32,3.0,Culver City,United Kingdom,2019-01-16 13:36,,TR Fastenings
817428105,tayna.co.uk,false,false,false,2018-05-24 14:32,2.0,Abergele,United Kingdom,2019-01-15 14:15,,Tayna Batteries
817428102,kempstoncontrols.co.uk,false,false,false,2018-05-24 14:32,1.0,Rushden,United Kingdom,2019-01-16 11:29,,Kempston Controls Ltd
817684788,widefitshoes.co.uk,true,true,false,2018-05-24 14:32,2.0,Harrow,United Kingdom,2019-01-09 15:37,,Wide Fit Shoes
817684787,achillesheel.co.uk,true,true,false,2018-05-24 14:32,2.0,Glasgow,United Kingdom,2019-01-16 14:16,,Achilles Heel
817428099,mr-shoes.co.uk,false,false,false,2018-05-24 14:32,2.0,Attleborough,United Kingdom,2019-01-17 10:15,,Mr Shoes
817428095,pavers.co.uk,false,false,false,2018-05-24 14:32,3.0,Upper Poppleton,United Kingdom,2019-01-17 10:46,,Pavers LTD
817428094,philipmorrisdirect.co.uk,false,false,false,2018-05-24 14:32,3.0,Slough,United Kingdom,2019-01-15 11:01,,Philip Morris & Son
